age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
67,0,37170,8,4,1,5,3,0,1,0,0,3,0,0
23,0,177287,1,10,2,4,4,0,0,0,0,40,0,0
46,0,54190,3,9,0,1,2,0,1,0,0,60,0,0
37,0,295127,3,9,2,7,3,0,1,0,0,40,0,0
45,0,325390,3,9,0,3,2,0,1,0,0,40,0,0
35,0,199288,2,7,3,10,3,0,1,0,0,90,0,0
33,5,226296,3,9,2,10,4,0,1,0,0,40,0,0
29,0,35032,3,9,0,1,2,0,1,0,0,40,0,0
22,0,185452,0,13,2,4,1,0,0,0,0,40,0,0
27,0,308995,1,10,1,5,1,4,0,0,0,40,0,0
37,4,130805,5,12,0,12,2,0,1,0,0,99,0,1
42,5,222884,0,13,1,8,3,0,1,0,0,40,0,0
34,0,167474,3,9,0,3,2,0,1,0,0,50,0,0
51,5,79324,13,16,1,5,3,0,1,0,0,30,0,0
25,0,51498,9,8,2,2,4,0,1,0,0,40,0,0
51,0,280093,3,9,3,8,4,0,0,0,0,40,0,0
34,0,195860,3,9,0,1,2,0,1,0,0,40,0,0
36,4,152021,2,7,1,2,5,4,0,0,0,30,0,0
28,0,193260,0,13,2,5,3,1,1,0,0,50,10,1
39,2,163237,1,10,0,9,2,0,1,0,0,65,0,0
49,1,36601,3,9,0,1,2,0,1,0,0,40,4,1
41,0,328013,10,14,2,5,3,4,1,0,0,65,0,0
37,0,215476,3,9,2,6,5,4,0,0,0,30,0,0
61,1,201965,3,9,0,4,2,0,1,0,0,40,0,0
35,1,346605,1,10,1,2,5,0,0,0,0,20,0,0
23,0,50953,1,10,2,0,3,0,0,0,0,40,0,0
18,0,274057,2,7,2,2,1,4,1,0,0,8,0,0
24,0,41838,1,10,0,1,2,0,1,2407,0,40,0,0
17,0,171080,2,7,2,2,1,0,1,0,0,12,0,0
30,0,278006,3,9,1,0,5,0,0,0,0,40,0,0
39,0,370795,3,9,2,8,5,4,0,0,0,40,0,0
43,0,346189,10,14,0,4,2,0,1,0,0,50,0,1
43,5,27661,10,14,2,5,3,0,1,0,0,45,0,0
32,0,192565,3,9,0,7,2,0,1,0,0,40,0,0
34,0,102130,3,9,0,3,2,0,1,0,0,65,0,1
31,0,210562,3,9,0,10,2,0,1,0,0,65,0,0
24,0,218215,6,11,2,8,1,0,0,0,0,20,0,0
30,0,433325,12,6,0,1,2,0,1,0,0,40,20,0
41,0,75171,0,13,1,4,5,0,0,0,0,40,0,0
51,0,228516,3,9,5,1,3,0,1,0,0,45,29,0
41,0,315834,0,13,2,5,3,0,0,0,1876,40,0,0
51,0,125796,1,10,0,8,0,4,0,0,0,35,18,0
68,0,166149,3,9,4,8,3,0,0,0,2206,30,0,0
45,3,183804,1,10,2,8,1,0,1,0,0,40,0,0
42,0,135056,3,9,2,3,1,0,0,0,0,40,0,0
36,0,181065,5,12,0,0,2,0,1,0,0,40,0,1
23,0,223019,3,9,2,8,1,0,0,0,0,40,0,0
49,1,48495,3,9,0,4,2,0,1,0,0,45,0,0
33,0,205469,1,10,0,4,2,0,1,0,0,40,0,1
32,0,134679,2,7,2,6,1,4,0,0,0,40,0,0
55,0,208451,10,14,0,4,2,0,1,0,0,40,0,1
19,0,160120,1,10,2,4,1,1,1,2597,0,40,0,0
39,5,112812,3,9,0,12,4,0,0,0,0,40,0,0
32,0,118551,10,14,2,4,3,0,0,0,0,45,0,1
33,0,134886,1,10,2,8,1,0,0,99999,0,30,0,1
52,0,220984,3,9,0,7,2,0,1,0,0,40,0,0
70,1,155141,0,13,0,1,2,0,1,0,2377,12,0,1
22,0,347867,3,9,5,3,3,0,1,0,1719,40,0,0
52,0,236180,0,13,5,2,3,0,1,0,0,50,0,0
30,4,200892,10,14,0,5,2,0,1,0,0,40,0,0
23,0,185106,3,9,2,6,1,4,1,0,0,40,0,0
51,0,332243,0,13,1,5,3,0,1,0,0,45,0,0
24,0,145964,0,13,2,4,5,0,1,0,0,40,0,1
18,0,477083,2,7,2,3,3,0,1,0,0,30,0,0
38,0,254114,1,10,5,5,1,4,0,0,0,40,0,0
29,0,233168,0,13,0,5,0,0,0,0,0,46,0,1
53,4,140359,15,1,2,7,3,0,0,0,0,35,0,0
22,0,163870,1,10,2,8,1,0,1,0,0,20,0,0
26,0,98155,3,9,6,3,2,0,1,0,0,55,0,0
50,0,256908,13,16,0,3,2,0,1,0,0,50,0,1
58,5,32367,1,10,0,4,2,0,1,0,0,40,0,0
39,0,99527,3,9,0,1,2,0,1,0,0,40,0,1
32,0,96016,0,13,2,5,3,0,1,0,0,45,0,0
46,0,49570,3,9,1,8,3,0,0,0,0,40,0,0
40,0,126701,6,11,1,3,3,0,1,13550,0,50,0,1
31,0,193477,3,9,0,1,2,0,1,0,0,55,0,0
42,5,102343,4,15,0,5,2,1,1,0,0,72,7,1
23,0,176123,3,9,2,0,4,1,1,0,0,40,19,0
51,5,290688,10,14,0,4,2,0,1,0,0,50,0,1
23,0,179413,3,9,2,1,5,0,1,0,0,40,0,0
33,0,93930,3,9,2,1,3,0,1,0,0,50,0,0
32,0,312055,0,13,1,5,3,0,1,0,0,45,0,0
63,0,216413,0,13,4,8,3,0,0,0,0,25,0,0
27,0,146687,1,10,2,2,3,0,1,0,0,40,0,0
67,5,173623,0,13,0,5,2,0,1,4931,0,30,0,0
37,1,156897,4,15,2,5,1,0,1,0,1564,55,0,1
27,0,146651,3,9,0,5,1,0,0,0,0,15,0,0
53,0,117814,1,10,1,8,5,0,0,0,0,38,0,0
39,0,176101,0,13,0,1,2,0,1,0,0,40,0,0
35,2,187053,0,13,3,5,3,0,0,0,0,50,0,0
21,0,182117,1,10,2,2,1,0,1,0,0,15,0,0
29,0,237865,10,14,2,10,1,4,1,0,0,40,0,0
35,0,327120,5,12,2,5,3,0,1,0,0,55,0,0
58,0,183810,1,10,0,4,2,0,1,0,0,40,0,0
36,0,95654,0,13,0,5,0,0,0,0,0,50,13,1
26,0,159732,3,9,2,7,3,0,1,0,0,52,0,0
20,0,316304,1,10,2,5,1,0,1,0,0,40,0,0
78,0,363134,3,9,4,5,3,0,0,0,0,1,0,0
41,0,349703,5,12,0,9,2,1,1,0,0,40,0,0
22,0,185357,1,10,2,5,1,0,1,0,0,50,0,0
32,0,303942,3,9,2,7,3,0,1,0,0,40,0,0
44,0,184527,0,13,1,4,5,0,0,4934,0,45,0,1
51,0,125796,2,7,3,2,3,4,0,0,0,40,18,0
29,4,169544,1,10,2,12,1,0,1,0,0,48,0,0
41,0,106068,3,9,1,3,5,0,0,0,0,40,0,0
42,0,30424,2,7,3,2,5,0,0,0,0,38,0,0
25,0,219897,10,14,2,5,3,0,0,0,0,35,4,0
21,0,54472,3,9,2,2,5,0,0,0,0,40,0,0
67,0,183374,3,9,4,5,3,0,0,2329,0,15,0,0
21,0,293726,3,9,2,3,3,0,1,0,0,60,0,0
37,0,202662,12,6,1,10,5,0,1,0,0,40,0,0
28,0,175987,3,9,2,4,3,0,0,0,0,40,0,0
22,0,333158,3,9,2,7,3,0,0,0,0,48,0,0
20,0,228649,3,9,2,2,1,0,1,0,0,40,0,0
51,0,508891,3,9,1,7,1,4,1,0,0,40,0,0
36,0,108997,3,9,1,8,5,0,0,0,0,40,0,0
23,0,340543,0,13,2,4,3,0,0,0,0,38,0,0
61,1,133969,3,9,0,3,2,1,1,0,0,63,10,0
41,0,161880,3,9,3,7,3,4,1,0,0,50,0,0
24,0,211129,0,13,2,4,4,0,0,0,0,60,0,1
37,0,224541,1,10,0,10,2,0,1,0,0,40,0,0
39,0,124090,12,6,0,10,2,0,1,0,0,40,0,0
37,0,193689,6,11,0,7,2,0,1,0,0,42,0,1
42,5,39586,10,14,0,5,0,0,0,0,0,20,0,1
42,0,111483,10,14,2,5,3,0,1,0,0,48,0,1
64,0,47589,1,10,0,4,2,0,1,15024,0,50,0,1
37,2,26698,1,10,0,3,2,0,1,0,1485,44,0,1
75,0,91417,6,11,0,5,0,0,0,0,0,20,0,0
44,0,202872,5,12,1,5,3,0,0,0,0,40,0,1
39,0,108140,10,14,0,4,2,0,1,0,0,50,0,1
39,0,53447,3,9,1,9,3,0,0,0,0,40,0,0
52,3,168539,3,9,0,7,2,0,1,0,0,40,0,1
48,1,121124,1,10,0,5,2,0,1,0,0,35,0,1
20,0,224424,9,8,2,7,1,0,1,0,0,40,0,0
47,0,145636,6,11,0,6,2,0,1,0,0,48,0,1
23,0,129980,1,10,2,6,4,0,1,0,0,40,0,0
37,0,237943,6,11,0,1,2,0,1,0,0,50,17,0
21,0,153542,12,6,0,9,2,0,1,0,0,30,0,0
47,3,131726,1,10,1,8,3,0,1,0,1876,40,0,0
51,0,245356,1,10,0,4,2,0,1,7298,0,55,0,1
79,2,97082,9,8,4,3,3,0,1,18481,0,45,0,1
19,0,145989,1,10,2,5,1,0,1,0,0,45,0,0
29,0,368949,1,10,0,6,2,0,1,0,0,40,0,1
18,5,389147,3,9,2,3,3,4,0,0,0,30,0,0
24,0,327518,6,11,0,1,2,0,1,0,0,45,0,0
52,0,183618,3,9,0,6,2,0,1,0,0,40,0,0
48,0,162187,0,13,0,4,2,0,1,0,0,48,0,1
41,0,239833,3,9,5,10,5,4,1,0,0,50,0,0
26,0,483822,8,4,2,6,5,0,1,0,0,40,31,0
49,0,31267,8,4,0,1,2,0,1,0,0,40,0,0
25,0,49092,0,13,2,2,1,0,1,0,0,40,0,0
43,0,176716,0,13,0,10,2,0,1,0,0,70,0,1
39,0,223792,3,9,0,7,2,0,1,0,0,40,0,1
28,0,95566,11,2,5,2,1,3,0,0,0,35,24,0
37,5,29145,0,13,0,4,2,0,1,0,0,50,0,1
27,0,223751,1,10,2,1,3,0,1,0,0,45,0,0
55,1,153484,1,10,0,5,2,0,1,0,0,50,0,0
41,2,124330,1,10,0,3,0,0,0,0,0,30,0,0
35,0,218542,7,5,0,4,0,0,0,0,0,40,0,0
60,2,328011,1,10,0,1,2,0,1,0,0,20,0,0
32,5,117927,1,10,2,8,3,4,0,0,0,40,0,0
35,0,175232,3,9,1,6,4,0,1,0,0,40,0,0
44,0,118059,13,16,0,5,2,0,1,0,0,55,0,1
39,5,144860,0,13,0,4,2,0,1,0,0,40,0,0
41,1,123502,1,10,2,3,1,0,1,0,0,40,0,0
61,0,56009,1,10,0,3,2,0,1,0,0,40,0,0
38,1,151322,3,9,3,1,3,0,1,0,0,40,0,0
28,3,90787,3,9,0,8,2,4,1,0,0,40,0,0
48,1,104790,2,7,0,9,2,0,1,0,0,50,0,1
40,4,105717,10,14,2,8,3,0,0,0,1876,35,0,0
18,0,144711,3,9,2,3,3,0,0,0,1721,40,0,0
36,2,487085,8,4,2,1,5,4,1,0,0,40,0,0
27,0,394927,3,9,2,1,1,0,1,0,0,40,0,0
41,0,694105,3,9,2,1,5,0,1,0,0,40,0,0
19,0,120691,3,9,2,3,1,4,1,0,0,25,0,0
39,3,129573,0,13,2,8,3,0,1,0,1741,40,0,0
63,1,78383,3,9,0,9,2,0,1,0,0,45,0,0
33,5,79440,10,14,2,5,3,1,1,0,0,30,8,0
36,1,89622,3,9,0,1,2,0,1,0,0,80,0,1
21,0,162165,1,10,2,5,3,0,0,0,0,43,0,0
62,0,113080,8,4,1,1,1,0,1,0,0,40,0,0
31,0,332379,3,9,2,7,3,0,1,0,0,40,0,0
77,0,149912,0,13,2,5,3,0,0,0,0,10,0,0
28,0,185647,1,10,1,6,3,0,1,0,0,50,0,0
25,0,127784,1,10,2,3,5,0,0,0,0,40,0,0
56,4,305767,3,9,0,2,2,1,1,0,0,40,11,0
46,0,422813,1,10,0,8,2,0,1,0,0,40,0,1
35,0,228190,3,9,0,10,2,4,1,0,0,40,0,0
42,0,314369,3,9,1,1,5,4,1,0,0,45,0,0
30,0,167309,0,13,0,8,2,0,1,0,1902,40,0,1
28,0,410450,0,13,1,2,5,0,0,0,0,48,2,1
56,0,91905,3,9,0,3,0,0,0,0,0,4,0,0
46,1,204698,0,13,0,0,2,0,1,0,0,40,0,1
28,0,154236,3,9,2,10,1,0,1,2597,0,40,0,0
18,7,206359,12,6,2,5,1,0,1,0,0,40,0,0
36,0,185848,3,9,2,1,1,0,1,0,0,40,0,0
28,0,145284,3,9,1,10,3,0,1,0,0,70,0,0
30,0,207301,0,13,2,3,3,0,0,0,0,50,0,0
62,0,244933,10,14,1,5,3,0,0,0,0,45,0,0
42,4,143046,3,9,4,10,5,0,0,0,0,40,0,0
32,0,196342,13,16,2,5,3,0,1,0,0,40,0,1
23,0,94071,7,5,0,7,2,0,1,0,0,40,0,0
38,0,698363,3,9,0,1,2,0,1,0,0,40,0,0
17,0,108470,2,7,2,2,1,4,1,0,0,17,0,0
41,0,149102,3,9,2,10,3,0,1,0,0,40,17,0
48,0,310639,1,10,1,4,3,0,1,0,0,50,0,0
23,0,378460,1,10,2,5,1,0,1,0,0,20,0,0
45,0,30289,9,8,0,1,2,0,1,0,0,40,0,0
34,0,245378,0,13,0,4,2,0,1,0,0,45,0,0
43,0,115562,0,13,0,4,2,0,1,99999,0,50,0,1
45,0,87583,3,9,0,5,0,0,0,0,0,14,0,0
34,0,206609,1,10,2,3,5,0,1,0,0,35,0,0
41,0,193524,3,9,0,1,2,0,1,0,1485,40,0,0
48,0,202467,0,13,0,5,2,0,1,0,1485,40,0,1
52,3,43705,1,10,0,2,2,0,1,0,0,50,0,0
33,0,155475,3,9,0,3,2,0,1,0,0,40,0,0
30,1,112358,1,10,0,4,2,0,1,0,0,40,0,0
26,0,192022,0,13,2,5,1,0,0,0,0,40,0,0
60,0,420842,5,12,1,11,4,0,0,0,0,40,0,0
61,0,238611,8,4,4,2,5,4,0,0,0,38,0,0
35,0,233533,0,13,0,3,2,0,1,0,0,42,0,0
32,0,195891,5,12,0,5,2,0,1,0,0,45,0,1
26,0,175789,3,9,1,6,1,0,0,0,0,40,0,0
25,5,176162,0,13,2,12,1,0,1,0,0,40,0,0
34,0,361497,2,7,0,10,2,0,1,0,0,40,0,0
28,0,89813,3,9,1,6,3,0,0,0,0,40,0,0
43,0,221550,10,14,2,2,3,0,0,0,0,30,17,0
37,0,178877,3,9,0,8,2,0,1,0,0,45,0,0
26,0,275703,1,10,0,3,2,0,1,0,0,40,0,0
44,5,204361,10,14,2,4,3,0,0,0,0,40,0,0
25,0,133373,3,9,3,1,3,0,1,0,0,40,0,0
19,0,201743,1,10,2,2,1,0,0,0,0,15,0,0
57,5,183657,1,10,0,5,2,4,1,0,0,35,0,1
65,0,105252,3,9,0,0,2,0,1,0,0,40,0,1
43,0,141327,3,9,1,7,3,0,0,0,0,40,0,0
71,0,152307,3,9,0,4,2,0,1,0,2377,45,0,1
35,0,261646,3,9,0,7,2,0,1,0,0,40,0,0
58,2,104333,3,9,1,3,3,0,1,0,0,50,0,0
47,0,243904,3,9,1,8,5,0,1,0,0,40,14,0
65,3,200764,3,9,4,8,3,0,0,0,0,40,0,0
73,0,366204,8,4,4,11,5,4,0,1264,0,10,0,0
23,0,265077,6,11,2,2,3,0,0,0,0,40,0,0
42,1,296594,10,14,0,4,2,0,1,0,0,50,0,1
48,0,47343,10,14,0,5,2,0,1,0,0,40,0,1
41,0,225193,3,9,0,3,2,0,1,0,0,40,0,0
28,0,181659,3,9,0,7,2,0,1,0,0,40,0,0
31,0,33117,3,9,1,4,3,0,1,0,0,50,0,0
33,0,171889,9,8,2,3,1,0,0,0,0,35,0,0
24,0,59146,3,9,3,3,5,0,0,0,0,48,0,0
35,0,214816,3,9,0,8,2,0,1,0,0,36,0,0
47,5,30575,1,10,0,5,2,0,1,0,0,50,0,0
47,0,398652,3,9,0,3,2,0,1,0,0,50,0,1
31,0,176711,3,9,1,1,3,0,1,0,0,40,0,0
50,0,338033,1,10,2,2,3,0,1,0,0,32,0,0
50,5,45961,0,13,5,5,3,0,1,6849,0,40,0,0
61,0,176689,3,9,0,10,2,0,1,0,0,40,0,0
40,0,189666,3,9,0,2,2,0,1,0,0,45,0,0
41,0,118001,2,7,2,7,3,4,1,0,0,40,0,0
27,0,423250,1,10,0,4,2,0,1,0,0,60,0,0
49,0,60751,3,9,0,12,2,0,1,0,0,40,0,0
27,0,89813,0,13,2,5,3,0,0,0,0,40,0,0
23,0,274797,3,9,2,6,1,0,1,0,0,25,0,0
19,6,344858,3,9,2,9,1,0,1,0,0,20,0,0
48,0,300168,9,8,3,8,1,4,0,0,0,40,0,0
54,4,34832,13,16,0,4,2,0,1,0,0,60,0,1
36,0,526968,12,6,1,4,5,0,0,0,0,40,0,0
43,1,38876,3,9,0,9,2,0,1,0,0,50,0,0
21,0,27049,3,9,2,11,3,0,0,0,0,25,0,0
48,0,164964,3,9,0,7,2,0,1,0,0,40,0,0
53,0,107096,0,13,2,3,5,0,1,0,1669,50,0,0
43,0,163434,3,9,0,1,2,0,1,0,0,40,0,1
76,0,243768,14,3,2,6,3,0,1,0,0,20,0,0
51,0,230858,1,10,0,1,2,0,1,0,1977,60,0,1
54,0,104413,1,10,3,0,4,4,0,4101,0,40,0,0
27,0,179681,6,11,5,0,1,0,0,0,0,40,0,0
58,0,49159,3,9,0,8,0,0,0,0,0,40,0,1
30,0,293931,3,9,0,3,2,0,1,0,0,65,0,0
81,0,106765,1,10,4,5,5,0,0,0,0,4,0,0
39,0,454915,3,9,2,6,4,0,1,0,0,40,0,0
74,0,70234,3,9,4,3,5,0,0,0,0,26,0,0
60,0,427248,3,9,1,8,3,0,0,0,0,40,0,0
34,4,283921,3,9,0,8,2,0,1,0,0,40,0,0
53,0,226135,7,5,2,1,3,4,1,0,0,40,18,0
41,0,271753,0,13,0,9,2,0,1,0,0,40,0,0
41,0,223763,3,9,1,1,3,0,1,0,0,40,0,0
31,0,103642,3,9,0,10,2,0,1,0,0,45,0,1
58,0,56331,0,13,0,3,2,0,1,0,0,40,0,0
64,0,220258,3,9,1,5,3,0,0,0,0,24,0,0
32,0,174789,3,9,2,1,4,0,1,0,0,50,0,0
39,0,144638,10,14,1,5,3,0,0,0,0,45,0,1
47,0,216096,1,10,5,4,5,0,0,0,0,35,3,0
48,0,195104,3,9,0,3,2,0,1,0,0,60,0,0
29,0,144556,3,9,0,7,2,0,1,0,0,45,0,0
24,0,61791,7,5,0,5,0,0,0,0,0,40,0,0
17,0,207637,2,7,2,6,1,0,1,0,0,10,0,0
36,0,209993,14,3,0,11,0,0,0,0,0,40,36,0
46,0,166003,2,7,0,7,2,0,1,0,0,40,0,0
54,0,96792,3,9,4,2,5,0,0,0,0,32,0,0
63,0,440607,15,1,0,5,2,3,1,0,0,30,20,0
17,0,34019,2,7,2,2,1,0,1,0,0,20,0,0
26,0,98114,3,9,1,4,1,0,0,0,0,40,0,0
19,0,89734,1,10,2,2,4,2,1,0,0,42,0,0
38,2,139364,0,13,0,1,2,0,1,15024,0,35,0,1
19,0,201743,1,10,2,2,1,0,0,0,0,20,0,0
49,0,218676,1,10,0,7,2,0,1,0,0,43,0,0
47,0,30840,10,14,1,5,3,0,1,0,0,40,0,1
41,0,100451,3,9,0,1,2,0,1,7688,0,38,0,1
26,0,61603,14,3,0,6,2,3,1,0,0,40,20,0
38,1,77820,3,9,0,1,2,0,1,0,0,40,0,1
20,0,116830,3,9,2,7,3,0,1,0,0,40,0,0
60,0,181954,0,13,0,7,2,1,1,0,0,25,13,0
27,0,165014,1,10,0,3,1,3,0,0,0,11,20,0
58,0,284834,5,12,1,8,3,0,0,0,0,40,0,0
40,1,163512,14,3,0,1,2,3,1,0,0,8,31,0
19,0,159796,1,10,2,2,1,0,0,0,0,12,0,0
40,0,119225,6,11,0,5,2,0,1,0,0,40,0,0
46,0,337050,10,14,0,4,2,0,1,0,1977,45,0,1
55,5,153788,1,10,0,8,0,0,0,0,0,37,0,0
21,0,231511,1,10,2,5,1,0,0,0,0,20,0,0
19,0,456736,3,9,2,3,3,0,1,2907,0,30,0,0
35,0,187119,1,10,1,4,3,0,0,0,0,70,0,0
25,0,499233,3,9,1,8,3,0,1,0,0,40,0,0
30,0,113364,1,10,0,6,2,0,1,0,0,40,17,0
25,0,248313,6,11,2,8,3,0,0,0,0,40,0,0
51,0,192236,1,10,0,6,2,0,1,3464,0,48,0,0
31,0,173495,3,9,2,2,1,0,1,0,0,35,0,0
35,0,46028,5,12,1,2,5,0,0,0,0,50,0,0
35,0,172571,6,11,1,10,3,0,1,0,0,50,0,0
21,0,55465,12,6,2,7,1,0,1,0,0,40,0,0
42,0,68469,3,9,0,1,2,0,1,0,0,40,0,0
57,0,124852,1,10,2,6,1,4,1,0,0,40,0,0
27,0,203776,2,7,0,7,2,0,1,0,0,40,0,0
40,0,25005,0,13,0,5,2,0,1,15024,0,99,0,1
54,1,136224,10,14,1,5,3,0,0,0,0,30,0,0
20,0,184271,5,12,2,5,1,0,0,594,0,20,0,0
45,0,239058,0,13,1,8,5,0,0,0,0,45,0,0
56,1,115439,1,10,0,1,2,0,1,0,0,60,0,0
38,0,203836,3,9,0,3,2,0,1,3464,0,40,29,0
81,1,108604,12,6,0,9,2,0,1,0,0,45,0,0
65,0,161400,2,7,4,2,5,3,1,0,0,40,0,0
17,0,112795,12,6,2,2,1,0,0,0,0,15,0,0
21,0,165475,3,9,0,7,2,0,1,0,0,40,0,0
36,5,212143,0,13,0,8,0,0,0,0,0,20,0,1
40,0,232820,6,11,1,4,5,2,0,0,0,40,0,0
47,1,333052,0,13,1,4,3,0,0,0,0,5,0,0
59,4,114401,3,9,4,2,3,0,0,0,1504,19,0,0
35,0,391937,1,10,0,4,2,0,1,0,0,40,0,0
55,0,209476,10,14,2,5,3,0,0,0,0,40,0,0
47,1,102359,0,13,0,4,2,0,1,0,0,30,0,0
21,0,72119,1,10,2,8,3,0,1,0,0,45,0,0
45,0,174386,3,9,2,2,4,0,0,0,0,30,0,0
23,0,61777,0,13,0,3,2,0,1,2580,0,40,0,0
20,0,161708,1,10,2,3,1,0,0,0,0,35,0,0
67,4,176931,8,4,4,2,3,0,0,0,0,20,0,0
24,0,450695,1,10,2,3,1,0,1,0,0,35,0,0
43,4,117022,3,9,5,9,5,4,1,0,0,40,0,0
45,0,203264,3,9,1,5,3,0,0,0,0,40,0,0
31,0,136398,13,16,0,5,2,1,1,0,0,50,34,1
35,0,73471,3,9,0,6,2,0,1,0,0,40,0,0
32,0,210562,6,11,1,1,1,0,1,0,0,46,0,0
37,0,175720,12,6,2,6,3,0,1,0,0,40,0,0
51,0,261207,3,9,0,2,2,0,1,0,0,40,12,1
23,0,164574,5,12,2,5,1,0,1,0,0,40,0,0
61,0,103575,3,9,0,1,2,0,1,0,0,37,0,0
34,1,33442,6,11,2,2,4,0,0,0,0,40,0,0
46,0,328216,0,13,0,4,2,0,1,15024,0,40,0,1
72,0,75890,1,10,4,5,5,1,0,0,0,4,0,0
74,0,172787,3,9,4,8,3,0,1,0,2282,35,0,1
17,0,401198,2,7,2,3,1,0,0,0,0,15,0,0
43,2,150533,3,9,0,3,2,0,1,0,0,68,0,1
32,0,32732,3,9,0,5,2,0,1,0,0,50,0,0
37,0,64922,0,13,3,2,3,0,1,0,0,70,2,0
68,1,69249,3,9,0,9,2,0,1,0,0,50,0,1
48,0,144397,1,10,1,5,5,4,0,0,0,30,0,0
29,0,119793,1,10,2,3,4,0,1,0,0,50,0,0
17,0,51939,2,7,2,3,1,0,0,0,0,15,0,0
29,0,108431,6,11,0,4,2,4,1,0,2415,40,0,1
25,0,178843,0,13,2,5,1,0,0,0,0,15,0,0
23,0,197756,1,10,0,3,0,0,0,0,0,35,0,0
23,0,142766,1,10,2,8,1,0,1,1055,0,20,0,0
55,0,147098,3,9,0,1,2,0,1,0,0,50,0,1
48,5,130561,1,10,2,5,3,4,0,0,0,24,0,0
25,0,193051,3,9,2,4,1,0,1,0,0,25,0,0
31,0,118161,3,9,0,2,2,0,1,0,0,40,0,0
24,0,205844,0,13,2,4,1,4,0,0,0,65,0,0
46,3,78022,3,9,0,8,2,0,1,0,0,40,0,1
26,0,152452,3,9,0,1,2,0,1,0,0,40,0,0
39,0,105813,3,9,0,1,2,0,1,0,0,40,0,0
40,0,385266,1,10,0,7,2,0,1,0,0,40,0,1
28,0,213081,2,7,2,2,3,4,0,0,0,40,18,0
41,0,184378,3,9,3,1,3,0,1,0,0,40,0,0
41,0,373469,5,12,0,7,2,0,1,0,0,40,0,0
90,0,313986,2,7,0,1,2,0,1,0,0,40,0,0
38,0,220694,10,14,0,4,2,0,1,0,0,50,0,1
34,0,154874,6,11,0,3,2,0,1,0,0,40,0,0
44,5,55076,10,14,2,5,3,0,0,0,0,60,0,0
30,0,303990,3,9,2,10,3,0,1,0,0,60,0,0
68,0,236943,7,5,1,9,3,4,1,0,0,20,0,0
47,1,213668,4,15,0,5,2,0,1,0,1977,50,0,1
51,5,105943,3,9,0,8,0,0,0,3908,0,40,0,0
24,3,127185,5,12,0,4,0,0,0,0,0,40,0,0
20,0,38455,12,6,2,2,3,0,1,0,0,40,0,0
51,0,250423,0,13,0,4,2,0,1,0,0,50,0,1
33,0,159187,1,10,0,7,2,0,1,0,0,54,0,1
40,0,222434,0,13,0,7,2,0,1,0,0,45,4,1
38,3,216924,6,11,0,1,2,0,1,0,0,40,0,0
35,0,117567,3,9,1,1,3,0,1,0,0,40,0,0
27,0,155057,3,9,2,10,3,0,1,0,0,70,0,0
76,0,138403,3,9,0,3,2,0,1,0,0,20,0,0
51,0,179010,1,10,1,3,3,0,0,0,0,60,0,0
33,0,261943,12,6,0,7,2,0,1,0,0,40,31,0
23,0,140764,0,13,2,3,1,0,0,0,1590,40,0,0
41,1,112362,3,9,0,9,2,0,1,0,0,38,0,0
20,0,172232,3,9,2,8,1,0,1,0,0,48,0,0
38,0,111499,3,9,0,3,2,0,1,0,1977,99,0,1
37,0,170020,3,9,0,1,2,0,1,0,0,40,0,0
43,0,62857,1,10,0,1,2,0,1,0,0,60,0,0
55,0,353881,8,4,0,10,2,0,1,0,0,50,0,0
18,0,126021,3,9,2,1,1,0,0,0,0,20,0,0
27,2,233724,3,9,3,8,3,0,1,0,0,38,0,0
53,0,261207,3,9,0,2,2,0,1,0,0,40,38,0
22,5,201569,0,13,2,5,1,0,0,0,0,20,0,0
59,1,78020,8,4,0,4,2,0,1,0,0,40,0,0
19,0,218956,3,9,2,5,1,0,1,0,0,40,0,0
32,0,176410,3,9,2,8,1,0,0,0,0,38,0,0
19,0,190093,9,8,2,5,3,4,1,0,0,40,0,0
44,2,277788,2,7,0,3,2,0,1,0,0,60,21,1
50,4,154779,1,10,1,8,3,4,0,0,0,40,0,0
60,0,176731,3,9,0,0,2,0,1,0,0,40,0,0
48,4,328610,10,14,0,5,2,0,1,0,0,50,0,1
28,0,429507,5,12,0,6,2,4,1,0,0,40,0,0
30,0,187203,0,13,0,6,2,0,1,0,0,40,0,0
25,0,108505,3,9,2,6,3,0,1,0,0,45,0,0
45,0,81534,3,9,0,2,2,1,1,0,0,84,8,1
27,0,211032,3,9,0,1,2,0,1,0,0,40,0,0
40,0,69495,3,9,0,10,2,0,1,0,0,40,0,0
52,0,91048,3,9,1,7,1,4,0,0,0,35,0,0
55,0,213615,3,9,0,1,2,0,1,0,0,40,0,1
63,2,267101,0,13,0,4,2,0,1,0,0,60,0,0
22,0,125542,2,7,2,9,3,0,1,0,0,40,0,0
38,3,125933,10,14,0,5,2,0,1,0,0,40,13,1
41,0,228847,1,10,0,3,2,0,1,0,0,40,0,1
42,0,203393,0,13,0,1,0,4,0,0,0,35,0,1
34,0,261023,1,10,0,1,2,0,1,0,1651,38,0,0
40,0,171589,0,13,0,8,2,0,1,0,0,40,0,1
23,0,347873,5,12,2,5,3,1,0,0,0,30,19,0
36,0,187983,0,13,0,5,0,0,0,0,0,40,0,0
